Column 3| A:0	C:0	G:0	T:0	-:94	
Likelihood	Scale	Scale2
-11.134740	2.030147	1.000000
-11.134702	2.065598	1.000000
-11.134702	2.065599	1.000000
-11.134702	2.065600	1.000000
-11.134701	2.066669	1.000000
-11.134701	2.066670	1.000000
-11.134701	2.066671	1.000000
-11.134684	2.082117	1.000000
-11.134684	2.082118	1.000000
-11.134684	2.082119	1.000000
-11.134683	2.083187	1.000000
-11.134683	2.083188	1.000000
-11.134683	2.083189	1.000000
-11.134682	2.084256	1.000000
-11.134682	2.084257	1.000000
-11.134682	2.084258	1.000000
-11.134681	2.085326	1.000000
-11.134681	2.085327	1.000000
-11.134681	2.085328	1.000000
-11.134664	2.100772	1.000000
-11.134664	2.100773	1.000000
-11.134664	2.100774	1.000000
-11.134651	2.113062	1.000000
-11.134651	2.113063	1.000000
-11.134651	2.113064	1.000000
-11.134648	2.115751	1.000000
-11.134648	2.115752	1.000000
-11.134648	2.115753	1.000000
-11.134647	2.116820	1.000000
-11.134647	2.116821	1.000000
-11.134647	2.116822	1.000000
-11.134646	2.117890	1.000000
-11.134646	2.117891	1.000000
-11.134646	2.117892	1.000000
-11.134636	2.127602	1.000000
-11.134636	2.127603	1.000000
-11.134635	2.127604	1.000000
-11.134634	2.128671	1.000000
-11.134634	2.128672	1.000000
-11.134634	2.128673	1.000000
-11.134633	2.129741	1.000000
-11.134633	2.129742	1.000000
-11.134633	2.129743	1.000000
-11.134626	2.136742	1.000000
-11.134626	2.136743	1.000000
-11.134626	2.136744	1.000000
-11.134625	2.137811	1.000000
-11.134625	2.137812	1.000000
-11.134625	2.137813	1.000000
-11.134623	2.138881	1.000000
-11.134623	2.138882	1.000000
-11.134623	2.138883	1.000000
-11.134622	2.139950	1.000000
-11.134622	2.139951	1.000000
-11.134622	2.139952	1.000000
-11.134606	2.155000	1.000000
-11.134606	2.155001	1.000000
-11.134606	2.155002	1.000000
-11.134557	2.201296	1.000000
-11.134557	2.201297	1.000000
-11.134557	2.201298	1.000000
-11.134556	2.202364	1.000000
-11.134556	2.202365	1.000000
-11.134556	2.202366	1.000000
-11.134554	2.203433	1.000000
-11.134554	2.203434	1.000000
-11.134554	2.203435	1.000000
-11.134550	2.207169	1.000000
-11.134550	2.207170	1.000000
-11.134550	2.207171	1.000000
-11.134549	2.208238	1.000000
-11.134549	2.208239	1.000000
-11.134549	2.208240	1.000000
-11.134543	2.214569	1.000000
-11.134543	2.214570	1.000000
-11.134543	2.214571	1.000000
-11.134541	2.215638	1.000000
-11.134541	2.215639	1.000000
-11.134541	2.215640	1.000000
-11.134540	2.216706	1.000000
-11.134540	2.216707	1.000000
-11.134540	2.216708	1.000000
-11.134539	2.217774	1.000000
-11.134539	2.217775	1.000000
-11.134539	2.217776	1.000000
-11.134538	2.218842	1.000000
-11.134538	2.218843	1.000000
-11.134538	2.218844	1.000000
-11.134537	2.219911	1.000000
-11.134537	2.219912	1.000000
-11.134537	2.219913	1.000000
-11.134527	2.229024	1.000000
-11.134527	2.229025	1.000000
-11.134527	2.229026	1.000000
-11.134526	2.230092	1.000000
-11.134526	2.230093	1.000000
-11.134526	2.230094	1.000000
-11.134519	2.236849	1.000000
-11.134519	2.236850	1.000000
-11.134519	2.236851	1.000000
-11.134518	2.237917	1.000000
-11.134518	2.237918	1.000000
-11.134518	2.237919	1.000000
-11.134490	2.264062	1.000000
-11.134490	2.264063	1.000000
-11.134490	2.264064	1.000000
-11.134466	2.286325	1.000000
-11.134466	2.286326	1.000000
-11.134466	2.286327	1.000000
-11.134435	2.314944	1.000000
-11.134435	2.314945	1.000000
-11.134435	2.314946	1.000000
-11.134434	2.316012	1.000000
-11.134434	2.316013	1.000000
-11.134434	2.316014	1.000000
-11.134428	2.321627	1.000000
-11.134428	2.321628	1.000000
-11.134428	2.321629	1.000000
-11.134427	2.322694	1.000000
-11.134427	2.322695	1.000000
-11.134427	2.322696	1.000000
-11.134418	2.331276	1.000000
-11.134418	2.331277	1.000000
-11.134418	2.331278	1.000000
-11.134417	2.332343	1.000000
-11.134417	2.332344	1.000000
-11.134417	2.332345	1.000000
-11.134416	2.333410	1.000000
-11.134416	2.333411	1.000000
-11.134416	2.333412	1.000000
-11.134362	2.383470	1.000000
-11.134362	2.383471	1.000000
-11.134362	2.383472	1.000000
-11.134361	2.384536	1.000000
-11.134361	2.384537	1.000000
-11.134361	2.384538	1.000000
-11.134356	2.389084	1.000000
-11.134356	2.389085	1.000000
-11.134356	2.389086	1.000000
-11.134355	2.390151	1.000000
-11.134355	2.390152	1.000000
-11.134355	2.390153	1.000000
-11.134354	2.391217	1.000000
-11.134354	2.391218	1.000000
-11.134354	2.391219	1.000000
-11.134353	2.392283	1.000000
-11.134353	2.392284	1.000000
-11.134353	2.392285	1.000000
-11.134343	2.401379	1.000000
-11.134343	2.401380	1.000000
-11.134343	2.401381	1.000000
-11.134342	2.402445	1.000000
-11.134342	2.402446	1.000000
-11.134342	2.402447	1.000000
-11.134341	2.403511	1.000000
-11.134341	2.403512	1.000000
-11.134341	2.403513	1.000000
-11.134213	2.523543	1.000000
-11.134213	2.523544	1.000000
-11.134213	2.523545	1.000000
-11.134167	2.566353	1.000000
-11.134167	2.566354	1.000000
-11.134167	2.566355	1.000000
-11.134144	2.588542	1.000000
-11.134144	2.588543	1.000000
-11.134144	2.588544	1.000000
-11.134143	2.589606	1.000000
-11.134143	2.589607	1.000000
-11.134143	2.589608	1.000000
-11.134142	2.590670	1.000000
-11.134142	2.590671	1.000000
-11.134142	2.590672	1.000000
-11.134135	2.596484	1.000000
-11.134135	2.596485	1.000000
-11.134135	2.596486	1.000000
-11.134134	2.597548	1.000000
-11.134134	2.597549	1.000000
-11.134134	2.597550	1.000000
-11.134133	2.598612	1.000000
-11.134133	2.598613	1.000000
-11.134133	2.598614	1.000000
-11.134122	2.609119	1.000000
-11.134122	2.609120	1.000000
-11.134122	2.609121	1.000000
-11.133804	2.908528	1.000000
-11.133804	2.908529	1.000000
-11.133804	2.908530	1.000000
-11.133803	2.909588	1.000000
-11.133803	2.909589	1.000000
-11.133803	2.909590	1.000000
-11.133740	2.969264	1.000000
-11.133740	2.969265	1.000000
-11.133740	2.969266	1.000000
-11.133739	2.970323	1.000000
-11.133739	2.970324	1.000000
-11.133739	2.970325	1.000000
-11.133737	2.971382	1.000000
-11.133737	2.971383	1.000000
-11.133737	2.971384	1.000000
-11.133736	2.972442	1.000000
-11.133736	2.972443	1.000000
-11.133736	2.972444	1.000000
-11.133715	2.992321	1.000000
-11.133715	2.992322	1.000000
-11.133715	2.992323	1.000000
-11.133714	2.993380	1.000000
-11.133714	2.993381	1.000000
-11.133714	2.993382	1.000000
-11.133713	2.994439	1.000000
-11.133713	2.994440	1.000000
-11.133713	2.994441	1.000000
-11.133712	2.995498	1.000000
-11.133712	2.995499	1.000000
-11.133712	2.995500	1.000000
-11.133699	3.007189	1.000000
-11.133699	3.007190	1.000000
-11.133699	3.007191	1.000000
-11.133698	3.008248	1.000000
-11.133698	3.008249	1.000000
-11.133698	3.008250	1.000000
-11.133693	3.013571	1.000000
-11.133693	3.013572	1.000000
-11.133693	3.013573	1.000000
-11.133692	3.014630	1.000000
-11.133692	3.014631	1.000000
-11.133692	3.014632	1.000000
-11.133663	3.041727	1.000000
-11.133663	3.041728	1.000000
-11.133663	3.041729	1.000000
-11.133658	3.046207	1.000000
-11.133658	3.046208	1.000000
-11.133658	3.046209	1.000000
-11.133579	3.120694	1.000000
-11.133579	3.120695	1.000000
-11.133579	3.120696	1.000000
-11.133578	3.121752	1.000000
-11.133578	3.121753	1.000000
-11.133578	3.121754	1.000000
-11.133577	3.122809	1.000000
-11.133577	3.122810	1.000000
-11.133577	3.122811	1.000000
-11.133576	3.123867	1.000000
-11.133576	3.123868	1.000000
-11.133576	3.123869	1.000000
-11.133531	3.166391	1.000000
Column 229| A:3	C:1	G:92	T:0	-:0	
Likelihood	Scale	Scale2
-18.955609	1.000000	1.000000
-18.955609	1.000000	1.000000
-18.955609	1.000001	1.000000
-18.955609	1.000002	1.000000
-18.955594	1.009706	1.000000
-18.955594	1.009707	1.000000
-18.955594	1.009708	1.000000
-18.955592	1.011258	1.000000
-18.955592	1.011259	1.000000
-18.955592	1.011260	1.000000
-18.955581	1.018302	1.000000
-18.955581	1.018303	1.000000
-18.955581	1.018304	1.000000
-18.955575	1.021912	1.000000
-18.955575	1.021913	1.000000
-18.955575	1.021914	1.000000
-18.955573	1.023463	1.000000
-18.955573	1.023464	1.000000
-18.955573	1.023465	1.000000
-18.955546	1.040931	1.000000
-18.955546	1.040932	1.000000
-18.955546	1.040933	1.000000
-18.955539	1.045387	1.000000
-18.955539	1.045388	1.000000
-18.955539	1.045389	1.000000
-18.955537	1.046938	1.000000
-18.955537	1.046939	1.000000
-18.955537	1.046940	1.000000
-18.955525	1.054466	1.000000
-18.955525	1.054467	1.000000
-18.955525	1.054468	1.000000
-18.955187	1.272732	1.000000
-18.955187	1.272733	1.000000
-18.955187	1.272734	1.000000
-18.955178	1.278247	1.000000
-18.955178	1.278248	1.000000
-18.955178	1.278249	1.000000
-18.955176	1.279795	1.000000
-18.955176	1.279796	1.000000
-18.955176	1.279797	1.000000
-18.955173	1.281343	1.000000
-18.955173	1.281344	1.000000
-18.955173	1.281345	1.000000
-18.955171	1.282890	1.000000
-18.955171	1.282891	1.000000
-18.955171	1.282892	1.000000
-18.955169	1.284438	1.000000
-18.955169	1.284439	1.000000
-18.955169	1.284440	1.000000
-18.955166	1.285985	1.000000
-18.955166	1.285986	1.000000
-18.955166	1.285987	1.000000
-18.955164	1.287533	1.000000
-18.955164	1.287534	1.000000
-18.955164	1.287535	1.000000
-18.955161	1.289080	1.000000
-18.955161	1.289081	1.000000
-18.955161	1.289082	1.000000
-18.955159	1.290628	1.000000
-18.955159	1.290629	1.000000
-18.955159	1.290630	1.000000
-18.955084	1.339026	1.000000
-18.955084	1.339027	1.000000
-18.955084	1.339028	1.000000
-18.955082	1.340572	1.000000
-18.955082	1.340573	1.000000
-18.955082	1.340574	1.000000
-18.955079	1.342119	1.000000
-18.955079	1.342120	1.000000
-18.955079	1.342121	1.000000
-18.955066	1.351005	1.000000
-18.955066	1.351006	1.000000
-18.955066	1.351007	1.000000
-18.955024	1.378213	1.000000
-18.955024	1.378214	1.000000
-18.955024	1.378215	1.000000
-18.955021	1.379759	1.000000
-18.955021	1.379760	1.000000
-18.955021	1.379761	1.000000
-18.955019	1.381305	1.000000
-18.955019	1.381306	1.000000
-18.955019	1.381307	1.000000
-18.955016	1.382851	1.000000
-18.955016	1.382852	1.000000
-18.955016	1.382853	1.000000
-18.955014	1.384398	1.000000
-18.955014	1.384399	1.000000
-18.955014	1.384400	1.000000
-18.955006	1.389642	1.000000
-18.955006	1.389643	1.000000
-18.955006	1.389644	1.000000
-18.955003	1.391188	1.000000
-18.955003	1.391189	1.000000
-18.955003	1.391190	1.000000
-18.955001	1.392734	1.000000
-18.955001	1.392735	1.000000
-18.955001	1.392736	1.000000
-18.954999	1.394280	1.000000
-18.954999	1.394281	1.000000
-18.954999	1.394282	1.000000
-18.954992	1.398386	1.000000
-18.954992	1.398387	1.000000
-18.954992	1.398388	1.000000
-18.954990	1.399932	1.000000
-18.954990	1.399933	1.000000
-18.954990	1.399934	1.000000
-18.954988	1.401477	1.000000
-18.954988	1.401478	1.000000
-18.954988	1.401479	1.000000
-18.954985	1.403023	1.000000
-18.954985	1.403024	1.000000
-18.954985	1.403025	1.000000
-18.954972	1.411392	1.000000
-18.954972	1.411393	1.000000
-18.954972	1.411394	1.000000
-18.954962	1.418299	1.000000
-18.954962	1.418300	1.000000
-18.954962	1.418301	1.000000
-18.954948	1.427364	1.000000
-18.954948	1.427365	1.000000
-18.954948	1.427366	1.000000
-18.954945	1.428909	1.000000
-18.954945	1.428910	1.000000
-18.954945	1.428911	1.000000
-18.954935	1.435501	1.000000
-18.954935	1.435502	1.000000
-18.954935	1.435503	1.000000
-18.954909	1.452232	1.000000
-18.954909	1.452233	1.000000
-18.954909	1.452234	1.000000
-18.954907	1.453777	1.000000
-18.954907	1.453778	1.000000
-18.954907	1.453779	1.000000
-18.954897	1.460367	1.000000
-18.954897	1.460368	1.000000
-18.954897	1.460369	1.000000
-18.954894	1.461912	1.000000
-18.954894	1.461913	1.000000
-18.954894	1.461914	1.000000
-18.954888	1.466015	1.000000
-18.954888	1.466016	1.000000
-18.954888	1.466017	1.000000
-18.954882	1.470080	1.000000
-18.954882	1.470081	1.000000
-18.954882	1.470082	1.000000
-18.954879	1.471625	1.000000
-18.954879	1.471626	1.000000
-18.954879	1.471627	1.000000
-18.954877	1.473170	1.000000
-18.954877	1.473171	1.000000
-18.954877	1.473172	1.000000
-18.954874	1.474715	1.000000
-18.954874	1.474716	1.000000
-18.954874	1.474717	1.000000
-18.954872	1.476259	1.000000
-18.954872	1.476260	1.000000
-18.954872	1.476261	1.000000
-18.954738	1.563232	1.000000
-18.954738	1.563233	1.000000
-18.954738	1.563234	1.000000
-18.954735	1.564776	1.000000
-18.954735	1.564777	1.000000
-18.954735	1.564778	1.000000
-18.954733	1.566320	1.000000
-18.954733	1.566321	1.000000
-18.954733	1.566322	1.000000
-18.954731	1.567863	1.000000
-18.954731	1.567864	1.000000
-18.954731	1.567865	1.000000
-18.954712	1.579933	1.000000
-18.954712	1.579934	1.000000
-18.954712	1.579935	1.000000
-18.954710	1.581477	1.000000
-18.954710	1.581478	1.000000
-18.954710	1.581479	1.000000
-18.954707	1.583020	1.000000
-18.954707	1.583021	1.000000
-18.954707	1.583022	1.000000
-18.954705	1.584563	1.000000
-18.954705	1.584564	1.000000
-18.954705	1.584565	1.000000
-18.954702	1.586107	1.000000
-18.954702	1.586108	1.000000
-18.954702	1.586109	1.000000
-18.954700	1.587650	1.000000
-18.954700	1.587651	1.000000
-18.954700	1.587652	1.000000
-18.954672	1.605749	1.000000
-18.954672	1.605750	1.000000
-18.954672	1.605751	1.000000
-18.954670	1.607292	1.000000
-18.954670	1.607293	1.000000
-18.954670	1.607294	1.000000
-18.954667	1.608835	1.000000
-18.954667	1.608836	1.000000
-18.954667	1.608837	1.000000
-18.954661	1.613135	1.000000
-18.954661	1.613136	1.000000
-18.954661	1.613137	1.000000
-18.954658	1.614678	1.000000
-18.954658	1.614679	1.000000
-18.954658	1.614680	1.000000
-18.954656	1.616221	1.000000
-18.954656	1.616222	1.000000
-18.954656	1.616223	1.000000
-18.954640	1.626814	1.000000
-18.954640	1.626815	1.000000
-18.954640	1.626816	1.000000
-18.954637	1.628356	1.000000
-18.954637	1.628357	1.000000
-18.954637	1.628358	1.000000
-18.954635	1.629899	1.000000
-18.954635	1.629900	1.000000
-18.954635	1.629901	1.000000
-18.954595	1.655443	1.000000
-18.954595	1.655444	1.000000
-18.954595	1.655445	1.000000
-18.954582	1.664304	1.000000
-18.954582	1.664305	1.000000
-18.954582	1.664306	1.000000
-18.954573	1.669663	1.000000
-18.954573	1.669664	1.000000
-18.954573	1.669665	1.000000
-18.954571	1.671205	1.000000
-18.954571	1.671206	1.000000
-18.954571	1.671207	1.000000
-18.954569	1.672747	1.000000
-18.954569	1.672748	1.000000
-18.954569	1.672749	1.000000
-18.954566	1.674289	1.000000
-18.954566	1.674290	1.000000
-18.954566	1.674291	1.000000
-18.954564	1.675832	1.000000
-18.954564	1.675833	1.000000
-18.954564	1.675834	1.000000
-18.954562	1.677374	1.000000
-18.954562	1.677375	1.000000
-18.954562	1.677376	1.000000
-18.954559	1.678916	1.000000
-18.954559	1.678917	1.000000
-18.954559	1.678918	1.000000
-18.954554	1.682416	1.000000
-18.954554	1.682417	1.000000
-18.954554	1.682418	1.000000
-18.954551	1.683958	1.000000
-18.954551	1.683959	1.000000
-18.954551	1.683960	1.000000
-18.954507	1.712893	1.000000
-18.954507	1.712894	1.000000
-18.954507	1.712895	1.000000
-18.954504	1.714434	1.000000
-18.954504	1.714435	1.000000
-18.954504	1.714436	1.000000
-18.954502	1.715975	1.000000
-18.954502	1.715976	1.000000
-18.954502	1.715977	1.000000
-18.954500	1.717517	1.000000
-18.954500	1.717518	1.000000
-18.954500	1.717519	1.000000
-18.953832	2.151387	1.000000
-18.953832	2.151388	1.000000
-18.953832	2.151389	1.000000
-18.953805	2.169394	1.000000
-18.953805	2.169395	1.000000
-18.953805	2.169396	1.000000
-18.953783	2.183333	1.000000
-18.953783	2.183334	1.000000
-18.953783	2.183335	1.000000
-18.953700	2.237335	1.000000
-18.953700	2.237336	1.000000
-18.953700	2.237337	1.000000
-18.953039	2.669141	1.000000
-18.953039	2.669142	1.000000
-18.953039	2.669143	1.000000
-18.952945	2.730585	1.000000
-18.952945	2.730586	1.000000
-18.952945	2.730587	1.000000
-18.952925	2.744018	1.000000
-18.952925	2.744019	1.000000
-18.952925	2.744020	1.000000
-18.952923	2.745545	1.000000
-18.952923	2.745546	1.000000
-18.952923	2.745547	1.000000
-18.952920	2.747072	1.000000
-18.952920	2.747073	1.000000
-18.952920	2.747074	1.000000
-18.952911	2.753126	1.000000
-18.952911	2.753127	1.000000
-18.952911	2.753128	1.000000
-18.952909	2.754653	1.000000
-18.952909	2.754654	1.000000
-18.952909	2.754655	1.000000
-18.952906	2.756179	1.000000
-18.952906	2.756180	1.000000
-18.952906	2.756181	1.000000
-18.952899	2.761063	1.000000
-18.952899	2.761064	1.000000
-18.952899	2.761065	1.000000
-18.952897	2.762590	1.000000
-18.952897	2.762591	1.000000
-18.952897	2.762592	1.000000
-18.952882	2.771933	1.000000
-18.952882	2.771934	1.000000
-18.952882	2.771935	1.000000
-18.952880	2.773459	1.000000
-18.952880	2.773460	1.000000
-18.952880	2.773461	1.000000
-18.952870	2.779970	1.000000
-18.952870	2.779971	1.000000
-18.952870	2.779972	1.000000
-18.952868	2.781497	1.000000
-18.952868	2.781498	1.000000
-18.952868	2.781499	1.000000
-18.952857	2.788541	1.000000
-18.952857	2.788542	1.000000
-18.952857	2.788543	1.000000
-18.952836	2.802400	1.000000
-18.952836	2.802401	1.000000
-18.952836	2.802402	1.000000
-18.952833	2.803926	1.000000
-18.952833	2.803927	1.000000
-18.952833	2.803928	1.000000
-18.952831	2.805452	1.000000
-18.952831	2.805453	1.000000
-18.952831	2.805454	1.000000
-18.952829	2.806978	1.000000
-18.952829	2.806979	1.000000
-18.952829	2.806980	1.000000
-18.952803	2.824160	1.000000
-18.952803	2.824161	1.000000
-18.952803	2.824162	1.000000
-18.952800	2.825686	1.000000
-18.952800	2.825687	1.000000
-18.952800	2.825688	1.000000
-18.952798	2.827212	1.000000
-18.952798	2.827213	1.000000
-18.952798	2.827214	1.000000
-18.952759	2.852475	1.000000
-18.952759	2.852476	1.000000
-18.952759	2.852477	1.000000
-18.952749	2.859291	1.000000
-18.952749	2.859292	1.000000
-18.952749	2.859293	1.000000
-18.952747	2.860817	1.000000
-18.952747	2.860818	1.000000
-18.952747	2.860819	1.000000
-18.952714	2.882285	1.000000
-18.952714	2.882286	1.000000
-18.952714	2.882287	1.000000
-18.952712	2.883810	1.000000
-18.952712	2.883811	1.000000
-18.952712	2.883812	1.000000
-18.952709	2.885335	1.000000
-18.952709	2.885336	1.000000
-18.952709	2.885337	1.000000
-18.952702	2.889854	1.000000
-18.952702	2.889855	1.000000
-18.952702	2.889856	1.000000
-18.952700	2.891379	1.000000
-18.952700	2.891380	1.000000
-18.952700	2.891381	1.000000
-18.952698	2.892903	1.000000
-18.952698	2.892904	1.000000
-18.952698	2.892905	1.000000
-18.952695	2.894428	1.000000
-18.952695	2.894429	1.000000
-18.952695	2.894430	1.000000
-18.952685	2.901135	1.000000
-18.952685	2.901136	1.000000
-18.952685	2.901137	1.000000
-18.952683	2.902660	1.000000
-18.952683	2.902661	1.000000
-18.952683	2.902662	1.000000
-18.952659	2.918556	1.000000
-18.952659	2.918557	1.000000
-18.952659	2.918558	1.000000
-18.952650	2.924355	1.000000
-18.952650	2.924356	1.000000
-18.952650	2.924357	1.000000
-18.952606	2.952961	1.000000
-18.952606	2.952962	1.000000
-18.952606	2.952963	1.000000
-18.952604	2.954485	1.000000
-18.952604	2.954486	1.000000
-18.952604	2.954487	1.000000
-18.952588	2.964699	1.000000
-18.952588	2.964700	1.000000
-18.952588	2.964701	1.000000
-18.951936	3.393619	1.000000
-18.951936	3.393620	1.000000
-18.951936	3.393621	1.000000
-18.951890	3.424138	1.000000
-18.951890	3.424139	1.000000
-18.951890	3.424140	1.000000
-18.951877	3.432352	1.000000
-18.951877	3.432353	1.000000
-18.951877	3.432354	1.000000
-18.951856	3.446589	1.000000
-18.951856	3.446590	1.000000
-18.951855	3.446591	1.000000
-18.951853	3.448106	1.000000
-18.951853	3.448107	1.000000
-18.951853	3.448108	1.000000
-18.951840	3.456647	1.000000
-18.951840	3.456648	1.000000
-18.951840	3.456649	1.000000
-18.951838	3.458164	1.000000
-18.951838	3.458165	1.000000
-18.951838	3.458166	1.000000
-18.951812	3.475246	1.000000
-18.951812	3.475247	1.000000
-18.951812	3.475248	1.000000
-18.951810	3.476762	1.000000
-18.951810	3.476763	1.000000
-18.951810	3.476764	1.000000
-18.951772	3.501877	1.000000
-18.951772	3.501878	1.000000
-18.951772	3.501879	1.000000
-18.951769	3.503393	1.000000
-18.951769	3.503394	1.000000
-18.951769	3.503395	1.000000
-18.951761	3.509010	1.000000
-18.951761	3.509011	1.000000
-18.951761	3.509012	1.000000
-18.951759	3.510526	1.000000
-18.951759	3.510527	1.000000
-18.951759	3.510528	1.000000
-18.951756	3.512042	1.000000
-18.951756	3.512043	1.000000
-18.951756	3.512044	1.000000
-18.951754	3.513559	1.000000
-18.951754	3.513560	1.000000
-18.951754	3.513561	1.000000
-18.951723	3.533883	1.000000
